transaction_id,customer_id,date,amount,category,province,tier,is_anomaly
TXN00103,CUST0008,2024-01-24,3811.05,Electronics,Eastern Cape,high,False
TXN03279,CUST0268,2024-01-24,566.74,Clothing,KwaZulu-Natal,mid,False
TXN03515,CUST0290,2024-01-24,1821.61,Electronics,Western Cape,mid,False
TXN02375,CUST0202,2024-01-24,2280.63,Electronics,Gauteng,mid,False
TXN00919,CUST0069,2024-01-24,2166.07,Furniture,Gauteng,mid,False
TXN00902,CUST0066,2024-01-25,280.42,Groceries,Western Cape,mid,False
TXN03921,CUST0323,2024-01-25,3559.46,Electronics,KwaZulu-Natal,high,False
TXN00691,CUST0050,2024-01-25,281.87,Stationery,Gauteng,high,False
TXN02416,CUST0204,2024-01-25,9428.8,Furniture,Eastern Cape,high,False
TXN01479,CUST0128,2024-01-25,2301.8,Electronics,Eastern Cape,mid,False
TXN00194,CUST0015,2024-01-25,1032.02,Clothing,Gauteng,mid,False
TXN00727,CUST0055,2024-01-26,944.71,Sports,Western Cape,high,False
TXN03929,CUST0323,2024-01-26,4197.79,Electronics,KwaZulu-Natal,high,False
TXN04716,CUST0395,2024-01-26,6642.55,Furniture,Gauteng,high,False
TXN03217,CUST0265,2024-01-26,365.66,Health & Beauty,Eastern Cape,high,False
TXN00085,CUST0008,2024-01-26,1523.92,Tools,Eastern Cape,high,False
TXN00178,CUST0015,2024-01-27,436.24,Groceries,Gauteng,mid,False
TXN01473,CUST0127,2024-01-27,283.35,Groceries,Eastern Cape,mid,False
TXN04717,CUST0395,2024-01-27,1225.2,Sports,Gauteng,high,False
TXN02112,CUST0184,2024-01-27,3270.26,Electronics,Eastern Cape,mid,False
TXN03058,CUST0251,2024-01-27,568.64,Health & Beauty,Gauteng,high,False
TXN03715,CUST0302,2024-01-28,563.39,Health & Beauty,Western Cape,high,False
TXN03411,CUST0277,2024-01-28,9343.78,Furniture,KwaZulu-Natal,high,False
TXN04339,CUST0362,2024-01-28,174.3,Stationery,KwaZulu-Natal,mid,False
TXN01948,CUST0167,2024-01-28,548.44,Tools,Gauteng,mid,False
TXN04044,CUST0334,2024-01-28,100.84,Stationery,Gauteng,mid,False
TXN00425,CUST0031,2024-01-28,9252.3,Furniture,Western Cape,high,False
TXN04157,CUST0346,2024-01-28,1113.03,Furniture,Western Cape,low,False
TXN02592,CUST0217,2024-01-28,5329.65,Electronics,Gauteng,high,False
TXN01954,CUST0168,2024-01-28,179.95,Stationery,Gauteng,mid,False
TXN02063,CUST0180,2024-01-29,283.09,Groceries,Gauteng,mid,False
TXN01851,CUST0160,2024-01-29,194.18,Groceries,KwaZulu-Natal,mid,False
TXN02977,CUST0245,2024-01-29,705.93,Groceries,Gauteng,high,False
TXN02129,CUST0186,2024-01-29,491.95,Sports,KwaZulu-Natal,mid,False
TXN04296,CUST0358,2024-01-29,4522.89,Furniture,Western Cape,mid,False
TXN00744,CUST0055,2024-01-29,439.93,Groceries,Western Cape,high,False
TXN04281,CUST0355,2024-01-30,925.06,Clothing,Gauteng,high,False
TXN03499,CUST0288,2024-01-30,618.77,Sports,Western Cape,mid,False
TXN03394,CUST0277,2024-01-30,7748.8,Furniture,KwaZulu-Natal,high,False
TXN02983,CUST0245,2024-01-30,5451.82,Furniture,Gauteng,high,False
TXN00370,CUST0027,2024-01-30,328.63,Health & Beauty,Gauteng,mid,False
TXN02453,CUST0206,2024-01-30,302.86,Clothing,Gauteng,mid,False
TXN00125,CUST0010,2024-01-30,442.93,Groceries,KwaZulu-Natal,high,False
TXN03932,CUST0323,2024-01-30,577.76,Health & Beauty,KwaZulu-Natal,high,False
TXN00982,CUST0074,2024-01-30,199.08,Health & Beauty,Eastern Cape,low,False
TXN03198,CUST0263,2024-01-31,278.69,Groceries,Gauteng,mid,False
TXN03642,CUST0298,2024-01-31,624.04,Clothing,Gauteng,mid,False
TXN02945,CUST0242,2024-01-31,164.55,Stationery,Limpopo,mid,False
TXN03454,CUST0284,2024-01-31,1182.77,Tools,Gauteng,mid,False
TXN03231,CUST0265,2024-01-31,1301.49,Tools,Eastern Cape,high,False
TXN02161,CUST0188,2024-01-31,1110.23,Clothing,Western Cape,high,False
TXN02698,CUST0226,2024-01-31,301.37,Health & Beauty,Gauteng,mid,False
TXN01905,CUST0163,2024-02-01,655.35,Groceries,KwaZulu-Natal,high,False
TXN04185,CUST0348,2024-02-01,2362.68,Electronics,Gauteng,mid,False
TXN02653,CUST0221,2024-02-01,92.11,Stationery,KwaZulu-Natal,mid,False
TXN00095,CUST0008,2024-02-01,477.86,Clothing,Eastern Cape,high,False
TXN01595,CUST0140,2024-02-01,1350.23,Clothing,Limpopo,high,False
TXN04425,CUST0371,2024-02-02,9735.36,Furniture,Gauteng,high,False
TXN03885,CUST0319,2024-02-02,1487.5,Tools,Gauteng,high,False
TXN01508,CUST0129,2024-02-02,364.56,Health & Beauty,Gauteng,high,False
TXN02874,CUST0239,2024-02-02,233.7,Health & Beauty,KwaZulu-Natal,mid,False
TXN02866,CUST0239,2024-02-02,737.25,Sports,KwaZulu-Natal,mid,False
TXN01733,CUST0151,2024-02-02,5220.74,Furniture,Eastern Cape,mid,False
TXN03191,CUST0261,2024-02-02,825.19,Sports,Western Cape,mid,False
TXN00718,CUST0053,2024-02-02,337.06,Clothing,Limpopo,mid,False
TXN01165,CUST0093,2024-02-03,393.95,Groceries,KwaZulu-Natal,mid,False
TXN04501,CUST0376,2024-02-03,220.48,Stationery,Gauteng,high,False
TXN02030,CUST0177,2024-02-03,418.25,Health & Beauty,KwaZulu-Natal,high,False
TXN04500,CUST0376,2024-02-03,434.03,Health & Beauty,Gauteng,high,False
TXN00449,CUST0033,2024-02-03,831.54,Tools,Gauteng,mid,False
TXN04651,CUST0391,2024-02-03,803.01,Tools,Limpopo,mid,False
TXN00319,CUST0025,2024-02-04,7070.17,Furniture,Western Cape,high,False
TXN00977,CUST0073,2024-02-04,345.26,Health & Beauty,Gauteng,high,False
TXN03916,CUST0323,2024-02-04,1057.69,Sports,KwaZulu-Natal,high,False
TXN00463,CUST0034,2024-02-04,1665.46,Tools,Limpopo,high,False
TXN02669,CUST0223,2024-02-05,801.6,Tools,Gauteng,mid,False
TXN02996,CUST0245,2024-02-05,1473.32,Tools,Gauteng,high,False
TXN04703,CUST0395,2024-02-05,1237.74,Sports,Gauteng,high,False
TXN03157,CUST0257,2024-02-05,113.01,Stationery,Limpopo,mid,False
TXN00150,CUST0011,2024-02-05,449.7,Clothing,Gauteng,mid,False
TXN04282,CUST0355,2024-02-06,3655.69,Electronics,Gauteng,high,False
TXN00401,CUST0030,2024-02-06,442.46,Health & Beauty,Gauteng,high,False
TXN02365,CUST0201,2024-02-06,299.44,Health & Beauty,KwaZulu-Natal,mid,False
TXN04419,CUST0371,2024-02-06,1155.89,Sports,Gauteng,high,False
TXN00089,CUST0008,2024-02-06,366.54,Groceries,Eastern Cape,high,False
TXN01412,CUST0117,2024-02-06,457.41,Clothing,Eastern Cape,mid,False
TXN01622,CUST0143,2024-02-06,997.31,Tools,Western Cape,mid,False
TXN02257,CUST0193,2024-02-06,199.72,Stationery,Eastern Cape,mid,False
TXN03169,CUST0259,2024-02-06,339.4,Sports,Western Cape,mid,False
TXN03161,CUST0258,2024-02-07,277.0,Groceries,KwaZulu-Natal,mid,False
TXN02387,CUST0203,2024-02-07,805.32,Sports,Gauteng,mid,False
TXN02798,CUST0235,2024-02-07,1305.18,Tools,Gauteng,high,False
TXN00795,CUST0058,2024-02-07,183.71,Stationery,Gauteng,mid,False
TXN04038,CUST0333,2024-02-08,745.94,Tools,Gauteng,mid,False
TXN01993,CUST0174,2024-02-08,2705.8,Electronics,Gauteng,mid,False
TXN01737,CUST0151,2024-02-08,60.19,Stationery,Eastern Cape,mid,False
TXN00864,CUST0061,2024-02-08,231.06,Stationery,Gauteng,high,False
TXN04627,CUST0388,2024-02-08,958.97,Sports,Gauteng,mid,False
TXN03022,CUST0248,2024-02-09,983.05,Electronics,Limpopo,mid,False
TXN04357,CUST0365,2024-02-09,1009.52,Clothing,Limpopo,high,False
TXN04483,CUST0375,2024-02-09,1392.7,Electronics,Gauteng,low,False
TXN00339,CUST0025,2024-02-09,570.41,Groceries,Western Cape,high,False
TXN00433,CUST0031,2024-02-09,716.2,Clothing,Western Cape,high,False
TXN00993,CUST0077,2024-02-09,1245.84,Sports,KwaZulu-Natal,high,False
TXN00562,CUST0040,2024-02-10,7662.84,Furniture,Western Cape,high,False
TXN04641,CUST0389,2024-02-10,884.45,Clothing,KwaZulu-Natal,mid,False
TXN04652,CUST0391,2024-02-11,3846.84,Furniture,Limpopo,mid,False
TXN00830,CUST0060,2024-02-11,1024.63,Clothing,Gauteng,high,False
TXN03136,CUST0256,2024-02-11,970.35,Tools,Western Cape,high,False
TXN03532,CUST0291,2024-02-11,4149.16,Electronics,Gauteng,mid,False
TXN01160,CUST0092,2024-02-11,2356.56,Electronics,KwaZulu-Natal,mid,False
TXN03689,CUST0302,2024-02-11,435.04,Health & Beauty,Western Cape,high,False
TXN03782,CUST0305,2024-02-11,479.77,Groceries,KwaZulu-Natal,high,False
TXN00602,CUST0041,2024-02-12,2728.78,Electronics,Gauteng,high,False
TXN01561,CUST0138,2024-02-12,124.0,Stationery,KwaZulu-Natal,mid,False
TXN03345,CUST0273,2024-02-12,1004.16,Sports,Eastern Cape,high,False
TXN02931,CUST0241,2024-02-12,316.59,Stationery,Limpopo,high,False
TXN00682,CUST0050,2024-02-12,518.27,Health & Beauty,Gauteng,high,False
TXN01734,CUST0151,2024-02-13,4663.33,Furniture,Eastern Cape,mid,False
TXN03604,CUST0295,2024-02-13,241.89,Stationery,Gauteng,high,False
TXN01650,CUST0145,2024-02-13,1172.12,Furniture,Gauteng,mid,False
TXN03797,CUST0309,2024-02-13,1063.98,Tools,KwaZulu-Natal,mid,False
TXN00970,CUST0073,2024-02-13,9293.06,Furniture,Gauteng,high,False
TXN02778,CUST0233,2024-02-13,521.36,Sports,Western Cape,mid,False
TXN01274,CUST0103,2024-02-13,261.25,Health & Beauty,Gauteng,mid,False
TXN03199,CUST0263,2024-02-13,627.87,Clothing,Gauteng,mid,False
TXN02327,CUST0199,2024-02-14,792.71,Tools,Eastern Cape,mid,False
TXN02768,CUST0231,2024-02-14,50.0,Groceries,KwaZulu-Natal,low,False
TXN03500,CUST0288,2024-02-14,237.59,Groceries,Western Cape,mid,False
TXN04267,CUST0355,2024-02-15,962.5,Tools,Gauteng,high,False
TXN00816,CUST0059,2024-02-15,411.06,Groceries,Gauteng,high,False
TXN03455,CUST0284,2024-02-15,5077.64,Furniture,Gauteng,mid,False
TXN03768,CUST0305,2024-02-16,1400.01,Tools,KwaZulu-Natal,high,False
TXN00146,CUST0011,2024-02-16,3601.29,Furniture,Gauteng,mid,False
TXN03912,CUST0323,2024-02-16,788.4,Clothing,KwaZulu-Natal,high,False
TXN03949,CUST0327,2024-02-16,1040.76,Sports,Western Cape,high,False
TXN02831,CUST0236,2024-02-16,2638.1,Furniture,KwaZulu-Natal,mid,False
TXN00590,CUST0041,2024-02-16,1226.31,Sports,Gauteng,high,False
TXN03105,CUST0255,2024-02-16,181.22,Stationery,Gauteng,mid,False
TXN02541,CUST0214,2024-02-16,244.86,Groceries,Gauteng,high,False
TXN00746,CUST0056,2024-02-16,291.96,Groceries,Limpopo,mid,False
TXN01074,CUST0083,2024-02-16,197.69,Groceries,Gauteng,mid,False
TXN02471,CUST0207,2024-02-17,386.18,Clothing,Gauteng,mid,False
TXN01505,CUST0129,2024-02-17,438.24,Groceries,Gauteng,high,False
TXN03996,CUST0330,2024-02-17,4212.0,Furniture,Gauteng,mid,False
TXN00955,CUST0071,2024-02-17,476.1,Groceries,KwaZulu-Natal,high,False
TXN04474,CUST0373,2024-02-17,1102.26,Sports,Gauteng,high,False
TXN03733,CUST0303,2024-02-17,202.4,Health & Beauty,Western Cape,mid,False
TXN00665,CUST0049,2024-02-18,240.25,Health & Beauty,Western Cape,mid,False
TXN03594,CUST0295,2024-02-18,1547.29,Tools,Gauteng,high,False
TXN00967,CUST0073,2024-02-18,547.23,Groceries,Gauteng,high,False
TXN04644,CUST0391,2024-02-19,1524.36,Furniture,Limpopo,mid,False
TXN03187,CUST0261,2024-02-19,2445.02,Electronics,Western Cape,mid,False
TXN02850,CUST0237,2024-02-19,178.16,Groceries,Gauteng,mid,False
TXN02484,CUST0208,2024-02-19,594.56,Sports,KwaZulu-Natal,mid,False
TXN01159,CUST0092,2024-02-19,114.8,Stationery,KwaZulu-Natal,mid,False
TXN02215,CUST0191,2024-02-19,1263.81,Tools,Gauteng,high,False
TXN01188,CUST0095,2024-02-20,863.39,Tools,KwaZulu-Natal,mid,False
TXN01345,CUST0112,2024-02-20,216.32,Stationery,Gauteng,mid,False
TXN02560,CUST0214,2024-02-20,796.0,Sports,Gauteng,high,False
TXN01747,CUST0153,2024-02-20,304.4,Groceries,Gauteng,mid,False
TXN02033,CUST0177,2024-02-20,1149.55,Tools,KwaZulu-Natal,high,False
TXN01106,CUST0087,2024-02-20,945.57,Clothing,KwaZulu-Natal,high,False
TXN02740,CUST0229,2024-02-20,5975.21,Furniture,Eastern Cape,high,False
TXN00383,CUST0029,2024-02-20,6863.41,Furniture,Western Cape,mid,False
TXN02699,CUST0226,2024-02-20,929.21,Tools,Gauteng,mid,False
TXN04106,CUST0341,2024-02-20,529.46,Clothing,Western Cape,mid,False
TXN02974,CUST0245,2024-02-21,1535.44,Tools,Gauteng,high,False
TXN02465,CUST0206,2024-02-21,143.87,Stationery,Gauteng,mid,False
TXN00259,CUST0021,2024-02-21,50.0,Electronics,Western Cape,low,False
TXN02505,CUST0210,2024-02-21,1259.85,Tools,Gauteng,mid,False
TXN02526,CUST0211,2024-02-21,1403.69,Tools,Western Cape,high,False
TXN02524,CUST0211,2024-02-21,6087.51,Furniture,Western Cape,high,False
TXN01099,CUST0086,2024-02-21,2047.71,Electronics,Gauteng,low,False
TXN02536,CUST0213,2024-02-21,3433.72,Electronics,KwaZulu-Natal,mid,False
TXN00013,CUST0001,2024-02-22,356.29,Groceries,Gauteng,high,False
TXN04731,CUST0396,2024-02-22,170.25,Clothing,Limpopo,low,False
TXN01745,CUST0153,2024-02-22,5334.74,Furniture,Gauteng,mid,False
TXN03900,CUST0322,2024-02-23,179.81,Stationery,KwaZulu-Natal,mid,False
TXN00118,CUST0010,2024-02-23,1078.09,Clothing,KwaZulu-Natal,high,False
TXN01722,CUST0151,2024-02-23,423.65,Tools,Eastern Cape,mid,False
TXN02025,CUST0177,2024-02-23,186.89,Stationery,KwaZulu-Natal,high,False
TXN00840,CUST0060,2024-02-23,1145.8,Sports,Gauteng,high,False
TXN04379,CUST0365,2024-02-23,1602.99,Tools,Limpopo,high,False
TXN02303,CUST0197,2024-02-23,2342.44,Electronics,KwaZulu-Natal,mid,False
TXN04268,CUST0355,2024-02-23,1117.67,Clothing,Gauteng,high,False
TXN03861,CUST0319,2024-02-24,1080.52,Sports,Gauteng,high,False
TXN02832,CUST0236,2024-02-24,2702.55,Electronics,KwaZulu-Natal,mid,False
TXN00604,CUST0041,2024-02-24,478.86,Groceries,Gauteng,high,False
TXN01360,CUST0115,2024-02-24,4809.82,Electronics,KwaZulu-Natal,high,False
TXN01687,CUST0147,2024-02-24,6814.73,Furniture,Western Cape,high,False
TXN00906,CUST0067,2024-02-24,943.37,Clothing,Gauteng,mid,False
TXN01759,CUST0154,2024-02-24,799.48,Sports,Western Cape,mid,False
TXN03863,CUST0319,2024-02-24,1446.87,Tools,Gauteng,high,False
TXN04071,CUST0336,2024-02-25,2366.91,Electronics,Gauteng,low,False
TXN00775,CUST0057,2024-02-25,923.71,Clothing,Gauteng,high,False
TXN03926,CUST0323,2024-02-25,397.66,Health & Beauty,KwaZulu-Natal,high,False
TXN00726,CUST0055,2024-02-25,974.17,Tools,Western Cape,high,False
TXN02569,CUST0214,2024-02-25,281.99,Stationery,Gauteng,high,False
TXN01485,CUST0128,2024-02-26,301.29,Groceries,Eastern Cape,mid,False
TXN01337,CUST0112,2024-02-26,128.91,Stationery,Gauteng,mid,False
TXN00375,CUST0027,2024-02-26,638.54,Clothing,Gauteng,mid,False
TXN03479,CUST0286,2024-02-26,6422.0,Furniture,Gauteng,mid,False
TXN01925,CUST0164,2024-02-26,1411.97,Clothing,Western Cape,high,False
TXN04453,CUST0373,2024-02-26,1511.4,Tools,Gauteng,high,False
TXN03633,CUST0297,2024-02-26,4833.64,Furniture,KwaZulu-Natal,mid,False
TXN01073,CUST0083,2024-02-26,506.14,Sports,Gauteng,mid,False
TXN00360,CUST0026,2024-02-26,160.75,Health & Beauty,KwaZulu-Natal,mid,False
TXN03575,CUST0295,2024-02-26,482.51,Health & Beauty,Gauteng,high,False
TXN03712,CUST0302,2024-02-27,9479.27,Furniture,Western Cape,high,False
TXN02716,CUST0227,2024-02-27,4756.78,Furniture,Limpopo,mid,False
TXN00368,CUST0026,2024-02-27,163.37,Stationery,KwaZulu-Natal,mid,False
TXN01180,CUST0094,2024-02-27,4452.87,Furniture,Western Cape,mid,False
TXN04077,CUST0337,2024-02-27,2771.46,Furniture,Eastern Cape,mid,False
TXN04108,CUST0341,2024-02-27,504.17,Sports,Western Cape,mid,False
TXN02166,CUST0188,2024-02-27,255.19,Stationery,Western Cape,high,False
TXN03485,CUST0287,2024-02-27,4803.04,Furniture,Western Cape,mid,False
TXN00480,CUST0034,2024-02-27,718.26,Tools,Limpopo,high,False
TXN03044,CUST0251,2024-02-27,243.87,Stationery,Gauteng,high,False
TXN04098,CUST0340,2024-02-28,201.83,Stationery,Gauteng,mid,False
TXN03003,CUST0246,2024-02-28,50.0,Stationery,Limpopo,low,False
TXN02925,CUST0241,2024-02-28,191.4,Stationery,Limpopo,high,False
TXN00571,CUST0040,2024-02-28,932.6,Tools,Western Cape,high,False
TXN01926,CUST0164,2024-02-29,1070.0,Sports,Western Cape,high,False
TXN04386,CUST0365,2024-02-29,411.95,Health & Beauty,Limpopo,high,False
TXN02211,CUST0191,2024-02-29,1024.16,Clothing,Gauteng,high,False
TXN00376,CUST0028,2024-02-29,1253.68,Electronics,Western Cape,low,False
TXN01704,CUST0148,2024-03-01,254.14,Stationery,Western Cape,mid,False
TXN00471,CUST0034,2024-03-01,891.96,Clothing,Limpopo,high,False
TXN01837,CUST0158,2024-03-01,6477.65,Furniture,KwaZulu-Natal,high,False
TXN03794,CUST0309,2024-03-01,1061.32,Tools,KwaZulu-Natal,mid,False
TXN03330,CUST0273,2024-03-01,6784.11,Furniture,Eastern Cape,high,False
TXN02271,CUST0194,2024-03-01,181.69,Stationery,KwaZulu-Natal,mid,False
TXN04598,CUST0385,2024-03-01,780.61,Sports,KwaZulu-Natal,mid,False
TXN00238,CUST0018,2024-03-02,786.98,Clothing,Western Cape,mid,False
TXN00267,CUST0023,2024-03-02,288.19,Stationery,Gauteng,high,False
TXN03245,CUST0265,2024-03-02,9354.72,Furniture,Eastern Cape,high,False
TXN04226,CUST0353,2024-03-02,550.96,Sports,KwaZulu-Natal,mid,False
TXN00497,CUST0035,2024-03-02,462.27,Groceries,Limpopo,high,False
TXN02775,CUST0233,2024-03-02,473.79,Clothing,Western Cape,mid,False
TXN00773,CUST0057,2024-03-02,600.62,Health & Beauty,Gauteng,high,False
TXN00243,CUST0019,2024-03-02,719.05,Clothing,Western Cape,mid,False
TXN03613,CUST0296,2024-03-03,278.06,Health & Beauty,Western Cape,mid,False
TXN01356,CUST0115,2024-03-03,3538.62,Electronics,KwaZulu-Natal,high,False
TXN04351,CUST0363,2024-03-03,610.74,Clothing,Western Cape,mid,False
TXN00239,CUST0018,2024-03-03,1184.75,Tools,Western Cape,mid,False
TXN02101,CUST0183,2024-03-03,4298.36,Electronics,Limpopo,mid,False
TXN02679,CUST0224,2024-03-03,2118.19,Electronics,Gauteng,mid,False
TXN02390,CUST0203,2024-03-03,761.31,Clothing,Gauteng,mid,False
TXN03714,CUST0302,2024-03-04,4413.27,Electronics,Western Cape,high,False
TXN04756,CUST0400,2024-03-04,1060.99,Furniture,KwaZulu-Natal,low,False
TXN01344,CUST0112,2024-03-04,787.92,Tools,Gauteng,mid,False
TXN00972,CUST0073,2024-03-04,1698.03,Tools,Gauteng,high,False
TXN00605,CUST0041,2024-03-04,653.41,Health & Beauty,Gauteng,high,False
TXN01952,CUST0167,2024-03-04,3805.05,Electronics,Gauteng,mid,False
TXN01406,CUST0117,2024-03-04,551.33,Electronics,Eastern Cape,mid,False
TXN02697,CUST0226,2024-03-04,252.21,Groceries,Gauteng,mid,False
TXN01025,CUST0078,2024-03-05,926.49,Tools,Gauteng,mid,False
TXN03947,CUST0327,2024-03-05,304.8,Stationery,Western Cape,high,False
TXN00621,CUST0043,2024-03-05,839.15,Tools,Gauteng,mid,False
TXN03358,CUST0274,2024-03-06,195.64,Groceries,Eastern Cape,mid,False
TXN03209,CUST0264,2024-03-06,564.48,Tools,Western Cape,mid,False
TXN03384,CUST0277,2024-03-06,1062.04,Clothing,KwaZulu-Natal,high,False
TXN00586,CUST0041,2024-03-06,561.15,Health & Beauty,Gauteng,high,False
TXN04350,CUST0363,2024-03-06,220.32,Groceries,Western Cape,mid,False
TXN02651,CUST0221,2024-03-06,576.62,Sports,KwaZulu-Natal,mid,False
TXN02466,CUST0207,2024-03-06,411.9,Sports,Gauteng,mid,False
TXN02941,CUST0242,2024-03-06,6160.18,Furniture,Limpopo,mid,False
TXN01368,CUST0115,2024-03-07,595.4,Health & Beauty,KwaZulu-Natal,high,False
TXN03680,CUST0301,2024-03-07,5548.28,Furniture,Gauteng,mid,False
TXN01829,CUST0158,2024-03-07,1094.37,Tools,KwaZulu-Natal,high,False
TXN00552,CUST0040,2024-03-07,1615.55,Tools,Western Cape,high,False
TXN01935,CUST0166,2024-03-07,540.64,Sports,Eastern Cape,mid,False
TXN01394,CUST0116,2024-03-07,5930.79,Furniture,Eastern Cape,high,False
TXN04259,CUST0355,2024-03-07,666.1,Groceries,Gauteng,high,False
TXN01724,CUST0151,2024-03-08,204.68,Stationery,Eastern Cape,mid,False
TXN02708,CUST0226,2024-03-08,2773.36,Electronics,Gauteng,mid,False
TXN01133,CUST0091,2024-03-08,5151.13,Furniture,Gauteng,mid,False
TXN03311,CUST0270,2024-03-09,1919.73,Electronics,Gauteng,mid,False
TXN01665,CUST0147,2024-03-09,587.63,Health & Beauty,Western Cape,high,False
TXN04043,CUST0334,2024-03-09,119.86,Stationery,Gauteng,mid,False
TXN00619,CUST0043,2024-03-09,109.48,Stationery,Gauteng,mid,False
TXN01429,CUST0121,2024-03-09,3210.58,Furniture,Eastern Cape,mid,False
TXN02636,CUST0219,2024-03-09,2130.28,Electronics,KwaZulu-Natal,low,False
TXN00740,CUST0055,2024-03-09,437.46,Groceries,Western Cape,high,False
TXN02377,CUST0202,2024-03-09,611.68,Sports,Gauteng,mid,False
TXN03255,CUST0266,2024-03-09,247.07,Health & Beauty,KwaZulu-Natal,mid,False
TXN02474,CUST0207,2024-03-09,358.22,Groceries,Gauteng,mid,False
TXN03048,CUST0251,2024-03-10,7382.74,Furniture,Gauteng,high,False
TXN02402,CUST0204,2024-03-10,1001.25,Clothing,Eastern Cape,high,False
TXN00957,CUST0072,2024-03-10,314.52,Sports,Gauteng,low,False
TXN03918,CUST0323,2024-03-10,234.55,Stationery,KwaZulu-Natal,high,False
TXN00485,CUST0034,2024-03-10,258.16,Stationery,Limpopo,high,False
TXN00405,CUST0030,2024-03-10,1250.57,Tools,Gauteng,high,False
TXN03571,CUST0294,2024-03-10,280.21,Groceries,Gauteng,mid,False
TXN00374,CUST0027,2024-03-11,257.86,Stationery,Gauteng,mid,False
TXN01217,CUST0097,2024-03-11,267.64,Groceries,Western Cape,mid,False
TXN01707,CUST0149,2024-03-11,4268.31,Furniture,Gauteng,mid,False
TXN00675,CUST0050,2024-03-12,215.62,Stationery,Gauteng,high,False
TXN02586,CUST0217,2024-03-12,666.5,Health & Beauty,Gauteng,high,False
TXN03788,CUST0307,2024-03-12,220.25,Stationery,Western Cape,mid,False
TXN01280,CUST0103,2024-03-12,266.51,Health & Beauty,Gauteng,mid,False
TXN04311,CUST0360,2024-03-12,609.83,Clothing,Western Cape,low,False
TXN03546,CUST0293,2024-03-13,1253.47,Sports,Eastern Cape,mid,False
TXN01029,CUST0080,2024-03-13,590.9,Clothing,Gauteng,mid,False
TXN02230,CUST0191,2024-03-13,1735.32,Clothing,Gauteng,high,False
TXN00712,CUST0053,2024-03-13,2288.07,Electronics,Limpopo,mid,False
TXN02645,CUST0221,2024-03-13,145.16,Stationery,KwaZulu-Natal,mid,False
TXN01602,CUST0142,2024-03-13,515.39,Clothing,Gauteng,mid,False
TXN04326,CUST0361,2024-03-13,2138.41,Electronics,Gauteng,mid,False
TXN03675,CUST0301,2024-03-14,313.43,Sports,Gauteng,mid,False
TXN01860,CUST0160,2024-03-14,2338.81,Electronics,KwaZulu-Natal,mid,False
TXN03520,CUST0290,2024-03-14,243.22,Health & Beauty,Western Cape,mid,False
TXN01148,CUST0092,2024-03-14,643.39,Tools,KwaZulu-Natal,mid,False
TXN01484,CUST0128,2024-03-14,203.68,Stationery,Eastern Cape,mid,False
TXN02704,CUST0226,2024-03-14,247.79,Groceries,Gauteng,mid,False
TXN01374,CUST0115,2024-03-14,500.78,Groceries,KwaZulu-Natal,high,False
TXN04217,CUST0352,2024-03-15,50.0,Health & Beauty,Eastern Cape,low,False
TXN00110,CUST0009,2024-03-15,73.57,Health & Beauty,Western Cape,low,False
TXN00617,CUST0043,2024-03-15,3279.64,Furniture,Gauteng,mid,False
TXN04405,CUST0369,2024-03-15,987.3,Clothing,Gauteng,mid,False
